Tag,QuestionsInDateRange
"c#","1703"
".net","1195"
"java","952"
"asp.net","913"
"c++","729"
"javascript","570"
"php","497"
"python","444"
"sql","410"
"sql-server","399"
"html","323"
"windows","300"
"mysql","293"
"asp.net-mvc","266"
"jquery","258"
"c","255"
"visual-studio","255"
"database","243"
"vb.net","225"
"xml","220"
"winforms","213"
"wpf","204"
"css","199"
"visual-studio-2008","194"
"iphone","179"
"linux","173"
"performance","166"
"ruby-on-rails","163"
"ruby","159"
"regex","153"
"delphi","141"
"web-services","139"
"unit-testing","138"
"ajax","133"
"linq","131"
"oracle","130"
"security","129"
"sql-server-2005","127"
"debugging","123"
"svn","120"
"algorithm","120"
"string","119"
"sharepoint","115"
"flex","115"
"wcf","111"
"user-interface","109"
"cocoa-touch","109"
"iis","107"
"flash","105"
"objective-c","104"
"language-agnostic","104"
"multithreading","104"
"winapi","104"
"excel","100"
"osx","98"
"eclipse","98"
"oop","96"
"design","92"
"perl","92"
"tsql","89"
"linq-to-sql","86"
"version-control","86"
"cocoa","86"
"generics","84"
"file","81"
"http","77"
"design-patterns","77"
"django","74"
"actionscript-3","73"
"silverlight","72"
"ms-access","71"
"data-binding","70"
"internet-explorer","70"
"arrays","69"
"parsing","69"
"nhibernate","68"
"email","66"
"validation","65"
"deployment","65"
".net-2.0","64"
".net-3.5","64"
"web-applications","64"
"apache","63"
"database-design","62"
"swing","62"
"reflection","61"
"vb6","60"
"com","60"
"networking","59"
"hibernate","58"
"image","58"
"stored-procedures","57"
"scripting","57"
"unix","57"
"forms","57"
"optimization","56"
"events","56"
"visual-studio-2005","55"
"caching","54"
"architecture","54"
"datetime","54"
"xslt","53"
"mfc","52"
"asp-classic","52"
"firefox","52"
"visual-c++","51"
"data-structures","51"
"exception","51"
"shell","51"
"inheritance","51"
"testing","51"
"authentication","50"
"reporting-services","49"
"configuration","49"
"coding-style","49"
"ms-word","49"
"windows-mobile","48"
"stl","48"
"windows-vista","48"
"entity-framework","48"
"vbscript","47"
"user-controls","47"
"jsp","47"
"browser","46"
"templates","46"
"open-source","46"
"orm","46"
"search","44"
"logging","44"
"git","43"
"url","43"
"math","43"
"msbuild","43"
"gridview","43"
"command-line","43"
"ado.net","43"
"file-io","42"
"vba","42"
"project-management","42"
"api","42"
"ide","41"
"java-ee","41"
"list","40"
"active-directory","40"
"batch-file","40"
"session","40"
"serialization","39"
"concurrency","39"
"dll","39"
"model-view-controller","38"
"bash","38"
"soap","38"
"vim","38"
"emacs","37"
"encryption","37"
"graphics","36"
"installer","36"
"dom","36"
"functional-programming","36"
"actionscript","36"
"compiler-construction","35"
"memory-management","35"
"unicode","35"
"json","35"
"frameworks","35"
"controls","35"
"windows-installer","35"
"sorting","34"
"filesystems","34"
"interface","34"
"xaml","34"
"boost","34"
"memory","34"
"mobile","33"
"jdbc","33"
"documentation","33"
"permissions","33"
"ssl","32"
"gcc","32"
"printing","32"
"xsd","32"
"asp.net-ajax","32"
"spring","32"
"tfs","31"
"sql-server-2008","31"
"postgresql","31"
"sockets","31"
"reference","31"
"plugins","30"
"collections","30"
"datagridview","30"
"compact-framework","29"
"tdd","29"
"sql-server-2000","29"
"xhtml","29"
"transactions","29"
"date","29"
"interop","29"
"pdf","28"
"64bit","28"
"enums","28"
"installation","28"
"build-process","28"
"syntax","28"
"powershell","28"
"indexing","28"
"c#-3.0","27"
"rest","27"
"types","27"
"build-automation","27"
"dns","27"
"maven-2","27"
"windows-xp","27"
"servlets","27"
"process","26"
"jsf","26"
"automation","26"
"refactoring","26"
"agile","26"
"error-handling","26"
"binding","26"
"audio","26"
"plsql","26"
"iis-6","26"
"ftp","25"
"tomcat","25"
"casting","25"
"passwords","25"
"ant","25"
"editor","25"
"opengl","25"
"sqlite","25"
"hash","25"
"image-processing","24"
"mocking","24"
"silverlight-2.0","24"
"monitoring","24"
"function","24"
"class","24"
"qt","24"
"c#-2.0","23"
"moss","23"
"excel-vba","23"
"memory-leaks","23"
"locking","23"
"crystal-reports","23"
"xml-serialization","23"
"continuous-integration","23"
"cookies","22"
"layout","22"
"cross-platform","22"
"hardware","22"
"outlook","22"
"console","22"
"web-config","22"
"extension-methods","22"
"lambda","22"
"dictionary","22"
"jpa","22"
"delphi-2009","22"
"windows-services","22"
"listview","21"
"assemblies","21"
"event-handling","21"
"iis-7","21"
"redirect","21"
"haskell","21"
"localization","21"
"proxy","21"
"ios","21"
"backup","21"
"cruisecontrol.net","20"
"asp.net-2.0","20"
"formatting","20"
"migration","20"
"biztalk","20"
"methods","20"
"loops","20"
"keyboard-shortcuts","20"
"operating-system","20"
"netbeans","20"
"parameters","20"
"encoding","20"
"3d","20"
"nunit","20"
"windows-server-2003","20"
"variables","20"
"f#","20"
"xpath","20"
"schema","20"
"profiling","19"
"groovy","19"
"activex","19"
"dynamic","19"
"lisp","19"
"workflow","19"
"constructor","19"
"assembly","19"
"inversion-of-control","19"
"odbc","19"
"properties","19"
"tcp","19"
"header","19"
"include","19"
"synchronization","19"
"naming-conventions","19"
"codeigniter","19"
"internationalization","19"
"dependencies","19"
"programming-languages","18"
"pointers","18"
"dependency-injection","18"
"code-generation","18"
"path","18"
"wsdl","18"
"google-maps","18"
"ssis","18"
"safari","18"
"datagrid","18"
"comparison","18"
"remoting","18"
"embedded","18"
"macros","18"
"resources","18"
"csv","17"
"eclipse-plugin","17"
"jvm","17"
"combobox","17"
"webserver","17"
"ldap","17"
"makefile","17"
"jython","17"
"build","17"
"drop-down-menu","17"
"full-text-search","17"
"dataset","17"
"report","17"
"floating-point","17"
"merge","17"
"cvs","17"
"post","17"
"internet-explorer-6","16"
"null","16"
"random","16"
"resharper","16"
"triggers","16"
"master-pages","16"
"attributes","16"
"join","16"
"fonts","16"
"jboss","16"
"compression","16"
"vsto","16"
"charts","16"
"webforms","16"
"scheme","16"
"productivity","16"
"service","16"
"dojo","16"
"iterator","16"
"tortoisesvn","16"
"static","16"
"java-me","16"
"cmd","16"
"io","16"
"windows-server-2008","16"
"utf-8","15"
"timezone","15"
"scrum","15"
"http-headers","15"
"registry","15"
"gdb","15"
"hosting","15"
"https","15"
"animation","15"
"websphere","15"
"smtp","15"
"gdi+","15"
"activerecord","15"
"graph","15"
"text","15"
"zend-framework","15"
"scope","15"
"datatable","15"
"file-upload","15"
"video","15"
"upload","15"
"jar","15"
"delegates","15"
"clr","15"
"garbage-collection","15"
"autocomplete","15"
".htaccess","15"
"seo","14"
"calendar","14"
"memcached","14"
"character-encoding","14"
"actionscript-2","14"
"visual-sourcesafe","14"
"nhibernate-mapping","14"
"workflow-foundation","14"
"ms-office","14"
"junit","14"
"uml","14"
"directory","14"
"coldfusion","14"
"keyboard","14"
"vmware","14"
"routing","14"
"login","14"
"stream","14"
"lucene","14"
"directx","14"
"struts","14"
"linq-to-entities","14"
"mod-rewrite","14"
"wxpython","14"
"drawing","14"
"cross-browser","14"
"persistence","14"
"ubuntu","14"
"prototypejs","14"
"statistics","14"
"import","14"
"xcode","14"
"iframe","14"
"terminology","13"
"postback","13"
"licensing","13"
"db2","13"
"colors","13"
"usability","13"
"wix","13"
"cygwin","13"
"drag-and-drop","13"
"nant","13"
"ssh","13"
"object","13"
"namespaces","13"
"time","13"
"data-access-layer","13"
"linker","13"
"javascript-events","13"
